"customer_id","first_name","last_name","email","phone","city","postal_code","registration_date","marketing_channel","loyalty_member","birth_date"
307,Klara,Matla,klara.matla@onet.pl,+48568117682,Gdańsk,"81-237","2024-12-29",Meta Ads,false,1959-03-13
308,Krystian,Zysk,krystian.zysk@wp.pl,+48320186353,Leszno,"28-518","2024-11-16",Meta Ads,false,1979-10-06
2443,Agnieszka,Krüger,agnieszka.krüger@gmail.com,+48631320346,Suwałki,"45-296","2024-11-20",Meta Ads,true,1961-06-08
2446,Miłosz,Kiepura,miłosz.kiepura@wp.pl,+48265933607,Częstochowa,"63-296","2024-12-18",Influencer,true,1959-01-07
2449,Kornelia,Rząd,kornelia.rząd@gmail.com,+48198380930,Wrocław,"85-855","2024-09-30",Meta Ads,false,1955-08-18
2450,Iwo,Wołoch,iwo.wołoch@gmail.com,+48580711387,Warszawa,"45-900","2025-03-22",Meta Ads,false,1970-08-10
2451,Nela,Wojtach,nela.wojtach@o2.pl,+48526626064,Poznań,"99-575","2026-03-31",Meta Ads,true,1963-10-24
2452,Dawid,Frukacz,dawid.frukacz@interia.pl,+48557120583,Warszawa,"35-147","2025-12-09",Meta Ads,true,2008-05-18
2009,Fryderyk,Wiak,fryderyk.wiak@interia.pl,+48294468606,Łódź,"95-002","2025-11-05",Meta Ads,false,1972-01-25
2453,Konrad,Baster,konrad.baster@gmail.com,+48951063896,Szczecin,"75-941","2026-01-06",Influencer,false,1959-11-15
2456,Robert,Pacyga,robert.pacyga@gmail.com,+48559125381,Białystok,"77-319","2024-11-29",Influencer,false,1964-10-11
2423,Błażej,Sztuczka,błażej.sztuczka@gmail.com,+48276846629,Piła,"10-175","2024-12-02",Google Ads,false,1991-08-05
2424,Mateusz,Ziajka,mateusz.ziajka@gmail.com,+48972048135,Warszawa,"46-993","2024-10-03",Meta Ads,false,1980-09-15
2426,Kacper,Basak,kacper.basak@wp.pl,+48441931076,Opole,"88-298","2025-11-01",Google Ads,false,1999-11-14
2016,Filip,Stąpór,filip.stąpór@wp.pl,+48103629162,Łódź,"41-317","2026-03-07",Organic,false,1982-03-22
2457,Justyna,Bochnak,justyna.bochnak@gmail.com,+48531441887,Rzeszów,"42-824","2025-02-23",Google Ads,false,1986-03-28
2458,Ksawery,Supeł,ksawery.supeł@wp.pl,+48088710941,Kielce,"18-427","2026-04-03",Google Ads,false,1984-12-21
2459,Emil,Ścibisz,emil.ścibisz@gmail.com,+48120110258,Olsztyn,"11-305","2026-08-06",Meta Ads,false,1985-08-18
2461,Justyna,Prokopczyk,justyna.prokopczyk@gmail.com,+48859099012,Rzeszów,"18-540","2024-09-01",Referral,false,1979-01-06
2462,Jędrzej,Makoś,jędrzej.makoś@onet.pl,+48762787647,Warszawa,"88-730","2024-11-25",Newsletter,false,1974-07-18
2463,Maks,Ciepła,maks.ciepła@gmail.com,+48301762568,Warszawa,"60-431","2025-03-09",Meta Ads,false,2006-07-21
2465,Sandra,Janasik,sandra.janasik@onet.pl,+48541828939,Wrocław,"97-144","2024-10-18",Meta Ads,false,1988-03-14
2466,Emil,Ziarno,emil.ziarno@gmail.com,+48818614165,Warszawa,"32-595","2026-07-14",Organic,false,1982-09-28
2467,Hubert,Namysł,hubert.namysł@gmail.com,+48888363670,Kraków,"70-922","2025-05-11",Meta Ads,false,1985-07-27
2468,Gustaw,Kiełbowicz,gustaw.kiełbowicz@gmail.com,+48206489042,Gdańsk,"97-866","2026-06-09",Google Ads,false,1976-05-28
2469,Olga,Posłuszna,olga.posłuszna@gmail.com,+48798841574,Rzeszów,"01-474","2026-02-18",Meta Ads,true,1998-05-24
2470,Eliza,Nalewajek,eliza.nalewajek@gmail.com,+48883992299,Wrocław,"07-087","2026-02-08",Meta Ads,true,1958-06-29
2471,Dominik,Borkiewicz,dominik.borkiewicz@gmail.com,+48657648410,Białystok,"77-100","2025-11-28",Meta Ads,false,1999-02-27
1648,Ida,Damian,ida.damian@o2.pl,+48347679799,Toruń,"86-107","2024-11-23",Newsletter,false,1993-01-13
882,Cyprian,Karpiel,cyprian.karpiel@gmail.com,+48181494956,Elbląg,"71-954","2026-08-06",Google Ads,false,1965-01-20
884,Grzegorz,Hak,grzegorz.hak@o2.pl,+48528501292,Poznań,"88-953","2025-11-24",Influencer,false,2003-10-28
885,Sonia,Wojtarowicz,sonia.wojtarowicz@gmail.com,+48811980946,Warszawa,"26-241","2025-06-28",Google Ads,false,1994-07-29
887,Maurycy,Matulka,maurycy.matulka@gmail.com,+48716264854,Kielce,"14-123","2025-01-11",Influencer,false,2004-05-13
888,Anastazja,Szkaradek,anastazja.szkaradek@o2.pl,+48424725065,Gdańsk,"01-783","2025-09-06",Newsletter,false,2001-01-08
890,Anastazja,Rolak,anastazja.rolak@gmail.com,+48847717924,Leszno,"74-890","2025-12-05",Google Ads,false,1970-02-26
891,Grzegorz,Melcer,grzegorz.melcer@wp.pl,+48563457971,Opole,"66-287","2024-10-09",Google Ads,false,1976-09-06
2473,Marcel,Gal,marcel.gal@gmail.com,+48280395231,Radom,"75-691","2025-11-28",Newsletter,false,1982-09-01
2474,Mikołaj,Kurczab,mikołaj.kurczab@gmail.com,+48516577900,Warszawa,"27-529","2025-11-11",Organic,false,1963-03-27
2475,Anastazja,Kopa,anastazja.kopa@onet.pl,+48170801897,Kraków,"29-917","2025-10-23",Google Ads,false,1991-05-29
2476,Marcin,Kij,marcin.kij@gmail.com,+48953244321,Szczecin,"81-319","2026-08-03",Google Ads,true,1993-09-16
2477,Jan,Łacina,jan.łacina@wp.pl,+48929488081,Kraków,"63-639","2026-01-26",Meta Ads,false,1992-01-18
2478,Oliwier,Rohde,oliwier.rohde@o2.pl,+48159528304,Katowice,"01-157","2026-02-03",Meta Ads,false,1987-08-06
2479,Ignacy,Roskosz,ignacy.roskosz@wp.pl,+48319254774,Olsztyn,"13-254","2026-05-26",Newsletter,false,1966-06-03
2481,Marcel,Szyndler,marcel.szyndler@gmail.com,+48899688500,Gorzów Wielkopolski,"52-496","2024-11-02",Organic,false,2007-09-06
2482,Marek,Skocz,marek.skocz@gmail.com,+48233864467,Piła,"70-267","2025-08-25",Organic,false,1999-02-23
2048,Julita,Dzienisz,julita.dzienisz@gmail.com,+48556976144,Łódź,"84-128","2025-02-01",Newsletter,false,1995-07-14
2483,Monika,Matula,monika.matula@gmail.com,+48832716837,Warszawa,"85-632","2025-09-16",Google Ads,false,1962-02-14
2472,Sylwia,Szymańczak,sylwia.szymańczak@onet.pl,+48136323778,Bydgoszcz,do weryf,"2025-11-09",Organic,false,2001-05-28
2494,Nela,Janczarek,nela.janczarek@o2.pl,+48203962644,Olsztyn,"45-925","2024-12-13",Meta Ads,false,1993-01-09
2496,Maks,Długozima,maks.długozima@gmail.com,+48241795897,Warszawa,"93-577","2026-08-06",Referral,false,1973-07-30
2497,Sebastian,Widłak,sebastian.widłak@onet.pl,+48955989405,Warszawa,"98-675","2025-05-06",Organic,true,1971-08-26
2498,Kamila,Gajdzik,kamila.gajdzik@o2.pl,+48903923662,Wrocław,"83-496","2025-01-19",Google Ads,false,1975-07-21
2499,Natasza,Sajnóg,natasza.sajnóg@gmail.com,+48083295510,Zielona Góra,"85-185","2024-12-06",Meta Ads,true,1986-02-15
2504,Lidia,Malara,lidia.malara@gmail.com,+48147338359,Kraków,"98-238","2026-05-04",Meta Ads,true,2007-08-10
2505,Marek,Szlęk,marek.szlęk@gmail.com,+48479479196,Piła,"23-746","2025-05-28",Organic,false,2002-11-24
2506,Sandra,Kokosza,sandra.kokosza@onet.pl,+48104976575,Białystok,"08-627","2025-03-08",Influencer,false,1968-11-14
2508,Mariusz,Fronczyk,mariusz.fronczyk@o2.pl,+48424629932,Kraków,"81-861","2025-05-19",Google Ads,false,1957-02-26
2509,Tymoteusz,Pabisiak,tymoteusz.pabisiak@gmail.com,+48071108537,Białystok,"14-716","2026-04-06",Meta Ads,false,1979-06-03
2510,Łukasz,Jajko,łukasz.jajko@wp.pl,+48922306313,Lublin,"74-570","2026-06-12",Organic,true,1966-03-07
310,Karina,Galos,karina.galos@o2.pl,+48591209972,Kraków,"63-017","2026-04-22",Influencer,false,1955-12-12
314,Anna Maria,Naglik,anna maria.naglik@wp.pl,+48857962877,Gorzów Wielkopolski,"31-197","2024-10-07",Google Ads,false,1988-06-11
315,Iwo,Dulik,iwo.dulik@o2.pl,+48811060122,Warszawa,"46-274","2026-08-06",Organic,false,1997-09-23
317,Artur,Szyndler,artur.szyndler@gmail.com,+48009751380,Gdynia,"88-848","2025-03-08",Organic,false,2000-07-13
318,Filip,Deluga,filip.deluga@onet.pl,+48986656036,Bydgoszcz,"52-389","2025-10-30",Meta Ads,false,1975-08-02
319,Lidia,Wołczyk,lidia.wołczyk@wp.pl,+48863792490,Kraków,"82-010","2025-03-31",Organic,false,1992-11-05
2511,Iwo,Waszczyk,iwo.waszczyk@wp.pl,+48080721481,Warszawa,"57-696","2025-03-31",Meta Ads,false,1970-10-04
2512,Ksawery,Niedośpiał,ksawery.niedośpiał@gmail.com,+48978197260,Radom,"21-445","2026-04-27",Organic,false,1998-09-24
2513,Eryk,Poniedziałek,eryk.poniedziałek@wp.pl,+48354997360,Gdańsk,"75-025","2026-03-09",Meta Ads,true,1988-12-09
2515,Jan,Gruza,jan.gruza@gmail.com,+48806720575,Poznań,"53-582","2025-01-25",Meta Ads,true,1984-07-25
2517,Liwia,Chowaniak,liwia.chowaniak@wp.pl,+48396918084,Piła,"25-853","2025-02-14",Google Ads,false,1966-08-04
2519,Melania,Henke,melania.henke@onet.pl,+48531503789,Warszawa,"18-821","2024-09-02",Organic,false,1959-02-26
2520,Marianna,Mętel,marianna.mętel@onet.pl,+48844195210,Warszawa,"49-895","2025-10-06",Influencer,false,1959-05-08
2521,Maksymilian,Pacocha,maksymilian.pacocha@o2.pl,+48530286840,Kraków,"67-306","2025-04-03",Newsletter,true,1960-12-10
2522,Sonia,Podeszwa,sonia.podeszwa@o2.pl,+48549690597,Wrocław,"07-616","2025-03-01",Organic,false,1984-03-30
2523,Michał,Młynarz,michał.młynarz@onet.pl,+48513977241,Kraków,"38-945","2025-11-12",Meta Ads,true,1999-06-28
2485,Tadeusz,Ciesiółka,tadeusz.ciesiółka@wp.pl,+48228979893,Poznań,"66-760","2025-07-06",Meta Ads,false,1992-09-04
2487,Oskar,Myk,oskar.myk@o2.pl,+48151996534,Warszawa,"64-377","2025-09-23",Meta Ads,false,1990-12-25
2488,Kamila,Durys,kamila.durys@gmail.com,+48463042495,Kraków,"90-820","2024-09-12",Meta Ads,false,1961-04-13
2489,Urszula,Dąbroś,urszula.dąbroś@gmail.com,+48751292925,Poznań,"55-152","2025-11-18",Organic,false,1957-01-28
2490,Róża,Tułacz,różatułacz@onet.pl,+48927386565,Lublin,"73-399","2026-04-16",Organic,false,1956-03-06
2491,Emil,Tecław,emil.tecław@gmail.com,+48504553368,Warszawa,"83-667","2024-11-12",Meta Ads,false,2002-12-08
2524,Tobiasz,Konieczek,tobiasz.konieczek@gmail.com,+48944986352,Radom,"46-070","2026-04-08",Organic,false,2001-11-01
2525,Damian,Nowrot,damian.nowrot@onet.pl,+48750485589,Gdańsk,"10-548","2025-11-14",Organic,true,1986-02-02
892,Aurelia,Kuran,aurelia.kuran@gmail.com,+48826879632,Warszawa,"07-539","2024-12-05",Organic,false,1997-12-16
893,Malwina,Czerner,malwina.czerner@gmail.com,+48574014761,Warszawa,"05-515","2024-12-30",Meta Ads,false,1974-01-01
889,Maciej,Dorna,maciej.dorna@gmail.com,+48396715165,Szczecin,do weryf,"2025-08-08",Meta Ads,false,1988-06-28
901,Anita,Opioła,anita.opioła@gmail.com,+48819987657,Elbląg,"74-703","2025-04-28",Meta Ads,false,1967-09-16
904,Krystian,Borzym,krystian.borzym@onet.pl,+48435728621,Gdańsk,"02-181","2025-02-14",Meta Ads,true,1977-12-08
2526,Eliza,Domowicz,eliza.domowicz@gmail.com,+48050982659,Wrocław,"65-320","2026-04-05",Meta Ads,true,1976-10-02
2527,Adam,Szatko,adam.szatko@wp.pl,+48249705848,Suwałki,"90-914","2025-02-10",Influencer,true,1961-06-21
2528,Natasza,Szabla,natasza.szabla@gmail.com,+48580894880,Wrocław,"84-031","2025-09-25",Influencer,false,1957-04-21
2529,Sandra,Kosiak,sandra.kosiak@wp.pl,+48651522043,Kraków,"26-343","2025-07-24",Google Ads,false,2002-08-30
2530,Stanisław,Sławik,stanisław.sławik@gmail.com,+48658335545,Bydgoszcz,"27-561","2024-09-18",Meta Ads,true,1998-11-19
2531,Kornel,Siciarz,kornel.siciarz@wp.pl,+48133249977,Kraków,"85-935","2025-10-27",Organic,false,2002-02-22
2532,Marek,Kołtuniak,marek.kołtuniak@gmail.com,+48792006816,Wrocław,"10-825","2025-12-23",Google Ads,true,2005-11-03
2533,Piotr,Jaśko,piotr.jaśko@gmail.com,+48691705471,Bydgoszcz,"10-973","2025-11-03",Meta Ads,false,1977-08-27
2534,Maksymilian,Wielgo,maksymilian.wielgo@gmail.com,+48392678729,Warszawa,"71-491","2026-01-16",Meta Ads,false,2005-10-07
2095,Liwia,Maron,liwia.maron@gmail.com,+48917249944,Łódź,"78-044","2025-12-18",Google Ads,true,1987-10-15
2535,Jeremi,Kuziora,jeremi.kuziora@gmail.com,+48085093304,Kielce,"06-107","2025-10-19",Newsletter,true,1957-06-25
2536,Dorota,Koziatek,dorota.koziatek@onet.pl,+48162900678,Częstochowa,"84-359","2024-10-20",Meta Ads,false,1978-06-19
2537,Emil,Kilar,emil.kilar@wp.pl,+48511771448,Warszawa,"30-022","2024-11-23",Google Ads,false,2004-12-14
2538,Szymon,Mszyca,szymon.mszyca@gmail.com,+48725958226,Warszawa,"26-548","2025-11-13",Meta Ads,false,1987-10-29
2539,Fryderyk,Chojak,fryderyk.chojak@wp.pl,+48023935765,Warszawa,"88-756","2025-02-14",Google Ads,false,1956-07-21
2540,Karina,Solarek,karina.solarek@wp.pl,+48897271977,Gdynia,"50-785","2024-10-10",Referral,true,1975-08-03
2541,Hubert,Kałwak,hubert.kałwak@gmail.com,+48378296130,Warszawa,"90-438","2025-06-11",Newsletter,true,1984-09-20
2542,Oliwier,Mila,oliwier.mila@gmail.com,+48654025365,Warszawa,"16-919","2025-10-20",Organic,false,1988-03-23
2544,Adam,Lemke,adam.lemke@gmail.com,+48291865501,Częstochowa,"30-095","2025-12-27",Meta Ads,false,1986-10-17
2545,Olaf,Ziółko,olaf.ziółko@gmail.com,+48751264439,Katowice,"96-771","2025-11-18",Meta Ads,true,2002-09-05
2546,Julita,Sykała,julita.sykała@interia.pl,+48621029664,Olsztyn,"06-822","2025-04-11",Meta Ads,false,1956-05-20
2547,Witold,Jamrożek,witold.jamrożek@gmail.com,+48929593120,Szczecin,"08-079","2026-02-25",Meta Ads,false,1958-08-06
2548,Monika,Jagieło,monika.jagieło@gmail.com,+48340612879,Kraków,"37-045","2025-11-22",Google Ads,false,1972-03-30
2557,Angelika,Podeszwa,angelika.podeszwa@gmail.com,+48546562784,Kraków,"40-760","2025-02-21",Newsletter,false,1984-11-25
2558,Marcel,Pazdan,marcel.pazdan@gmail.com,+48315535816,Szczecin,"93-836","2024-12-17",Meta Ads,false,1997-05-10
2559,Piotr,Dubel,piotr.dubel@wp.pl,+48066517334,Warszawa,"90-451","2025-04-17",Google Ads,false,1990-01-15
2560,Agnieszka,Początek,agnieszka.początek@onet.pl,+48465905341,Warszawa,"03-511","2025-08-23",Meta Ads,false,1999-12-03
2561,Jeremi,Cywka,jeremi.cywka@wp.pl,+48503601595,Kraków,"76-394","2025-03-22",Organic,false,1971-07-08
2562,Karol,Kanarek,karol.kanarek@gmail.com,+48977315743,Opole,"36-876","2025-09-15",Referral,true,1987-11-30
2563,Anastazja,Talaśka,anastazja.talaśka@gmail.com,+48519099957,Elbląg,"49-394","2024-12-11",Meta Ads,false,1979-02-16
2564,Artur,Zarzeczna,artur.zarzeczna@wp.pl,+48323542757,Suwałki,"49-189","2026-08-06",Meta Ads,false,1990-07-28
2565,Ewelina,Kośka,ewelina.kośka@wp.pl,+48553898183,Kielce,"85-313","2024-11-28",Organic,true,1957-04-03
309,Stanisław,Senger,stanisław.senger@gmail.com,+48187424431,Kraków,do weryf,"2025-10-13",Google Ads,false,2005-02-03
325,Kajetan,Miechowicz,kajetan.miechowicz@wp.pl,+48493753007,Olsztyn,"41-017","2026-08-06",Organic,false,2006-07-22
326,Julianna,Klama,julianna.klama@wp.pl,+48916534285,Rzeszów,"97-841","2025-03-18",Organic,true,1993-05-15
328,Nicole,Cofała,nicole.cofała@wp.pl,+48815257085,Wrocław,"50-694","2024-11-11",Organic,false,2003-02-10
329,Kornel,Cylwik,kornel.cylwik@wp.pl,+48487139219,Szczecin,"97-758","2024-12-07",Meta Ads,false,1963-01-05
330,Maksymilian,Furga,maksymilian.furga@interia.pl,+48873299302,Szczecin,"96-998","2025-03-22",Google Ads,false,1973-12-04
331,Oskar,Pawliczak,oskar.pawliczak@gmail.com,+48701446017,Białystok,"30-859","2026-03-02",Meta Ads,true,1959-08-16
334,Albert,Doroz,albert.doroz@onet.pl,+48241885340,Wrocław,"24-697","2025-01-07",Meta Ads,true,1986-08-24
2567,Błażej,Antoszczyk,błażej.antoszczyk@gmail.com,+48418618186,Gdańsk,"97-606","2026-06-13",Meta Ads,false,1967-01-27
2571,Stefan,Suchora,stefan.suchora@onet.pl,+48662240833,Warszawa,"69-475","2025-11-15",Organic,false,1978-01-22
2572,Nicole,Smardz,nicole.smardz@gmail.com,+48198985104,Kraków,"67-267","2025-04-04",Google Ads,false,1964-03-17
2573,Fryderyk,Mleczak,fryderyk.mleczak@interia.pl,+48378546979,Kraków,"96-947","2025-03-13",Google Ads,false,1968-03-21
2574,Bartek,Stoch,bartek.stoch@o2.pl,+48300387230,Warszawa,"88-974","2025-10-01",Influencer,false,1970-02-19
2575,Witold,Miros,witold.miros@gmail.com,+48299883111,Piła,"70-303","2025-08-22",Google Ads,true,1973-06-26
2576,Ewa,Bernatowicz,ewa.bernatowicz@o2.pl,+48908814518,Wrocław,"79-281","2025-10-31",Newsletter,true,1974-10-07
2583,Jędrzej,Korbel,jędrzej.korbel@gmail.com,+48397960753,Radom,"57-185","2024-11-16",Meta Ads,true,1969-04-08
2584,Jacek,Kuliberda,jacek.kuliberda@onet.pl,+48972940018,Katowice,"64-131","2026-03-11",Organic,true,1967-08-25
2585,Tymoteusz,Lenarcik,tymoteusz.lenarcik@wp.pl,+48302264948,Poznań,"80-672","2024-10-20",Organic,false,1958-03-22
2588,Olaf,Surdyk,olaf.surdyk@wp.pl,+48415311489,Opole,"92-266","2026-05-29",Google Ads,false,2007-04-15
2589,Kacper,Franaszek,kacper.franaszek@gmail.com,+48586233628,Elbląg,"46-554","2025-08-11",Organic,false,1993-08-31
2550,Marcel,Styn,marcel.styn@gmail.com,+48252422902,Warszawa,"10-079","2025-10-07",Google Ads,true,1968-11-08
1796,Maurycy,Witoń,maurycy.witoń@onet.pl,+48563038676,Toruń,"75-907","2025-09-23",Google Ads,true,1984-04-11
905,Łukasz,Odrzywołek,łukasz.odrzywołek@gmail.com,+48239925302,Radom,"81-530","2025-11-14",Organic,false,1983-11-24
906,Jędrzej,Opalach,jędrzej.opalach@wp.pl,+48110106202,Kraków,"63-308","2025-09-18",Meta Ads,true,1968-11-23
1813,Olgierd,Szymonik,olgierd.szymonik@gmail.com,+48510261912,Toruń,"04-204","2024-12-05",Meta Ads,false,1966-01-29
907,Nicole,Witaszek,nicole.witaszek@o2.pl,+48034811568,Suwałki,"51-102","2026-07-07",Meta Ads,false,1992-03-12
908,Stanisław,Ochnik,stanisław.ochnik@onet.pl,+48417864997,Lublin,"33-488","2025-05-28",Newsletter,true,2000-01-23
909,Patryk,Mirończuk,patryk.mirończuk@wp.pl,+48572381770,Bydgoszcz,"96-343","2025-12-19",Google Ads,false,1969-05-12
911,Mieszko,Danilczuk,mieszko.danilczuk@gmail.com,+48506877387,Warszawa,"53-125","2025-09-19",Newsletter,false,1974-03-15
2551,Inga,Zagrodnik,inga.zagrodnik@gmail.com,+48283564331,Elbląg,"64-723","2024-09-17",Google Ads,false,1994-07-25
2552,Maurycy,Wons,maurycy.wons@gmail.com,+48674034275,Gdańsk,"29-455","2025-12-31",Influencer,false,1993-05-23
2553,Dariusz,Wyciszkiewicz,dariusz.wyciszkiewicz@gmail.com,+48440977763,Poznań,"71-300","2025-05-10",Organic,true,2001-08-26
2554,Andrzej,Czura,andrzej.czura@gmail.com,+48838782289,Konin,"35-327","2026-06-17",Meta Ads,false,1992-07-30
2555,Nela,Piłka,nela.piłka@gmail.com,+48321624935,Katowice,"07-355","2026-03-30",Meta Ads,false,2003-04-27
2591,Kamil,Łusiak,kamil.łusiak@interia.pl,+48076769090,Gdańsk,"10-243","2025-09-04",Organic,true,1966-05-30
2592,Anita,Olkowicz,anita.olkowicz@gmail.com,+48284717086,Warszawa,"88-426","2025-05-17",Meta Ads,false,1959-05-19
2593,Marianna,Brachman,marianna.brachman@interia.pl,+48015560854,Elbląg,"37-147","2025-10-16",Google Ads,true,1956-11-26
2594,Olgierd,Grzenia,olgierd.grzenia@onet.pl,+48184934238,Lublin,"53-919","2024-11-11",Influencer,true,1990-02-24
2595,Natasza,Pałgan,natasza.pałgan@gmail.com,+48202308759,Suwałki,"80-032","2026-08-06",Google Ads,true,1964-02-03
2596,Aleksander,Kulma,aleksander.kulma@wp.pl,+48055878100,Warszawa,"20-934","2025-06-11",Meta Ads,false,1986-12-06
2599,Przemysław,Błaziak,przemysław.błaziak@gmail.com,+48675539972,Piła,"75-034","2025-04-18",Organic,false,1990-06-03
2600,Krystian,Kasak,krystian.kasak@gmail.com,+48730327678,Warszawa,"98-665","2026-04-27",Influencer,true,1959-10-02
2601,Igor,Dzierwa,igor.dzierwa@gmail.com,+48672406021,Kraków,"73-516","2025-07-12",Organic,true,2008-06-24
2602,Krystyna,Daniec,krystyna.daniec@gmail.com,+48662158301,Rzeszów,"54-552","2025-12-01",Meta Ads,false,1994-06-13
2603,Liwia,Mostek,liwia.mostek@wp.pl,+48999582319,Wrocław,"07-622","2024-11-20",Influencer,true,1980-08-17
2604,Anna Maria,Mazek,anna maria.mazek@gmail.com,+48928771854,Warszawa,"57-325","2026-04-30",Newsletter,true,1969-11-11
2605,Aurelia,Zioła,aurelia.zioła@gmail.com,+48911621298,Gdańsk,"32-337","2026-01-17",Meta Ads,false,1968-06-23
2606,Olgierd,Mitek,olgierd.mitek@gmail.com,+48671805052,Warszawa,"59-323","2024-12-07",Meta Ads,true,1995-04-02
2607,Oliwier,Małyszka,oliwier.małyszka@o2.pl,+48866698800,Radom,"31-456","2024-11-30",Newsletter,false,1994-06-08
2608,Kalina,Mikita,kalina.mikita@gmail.com,+48239894929,Opole,"11-361","2025-03-25",Organic,false,1985-04-19
2609,Igor,Kucab,igor.kucab@wp.pl,+48551221135,Częstochowa,"84-496","2026-08-06",Influencer,false,1987-09-03
2610,Adrianna,Ceran,adrianna.ceran@gmail.com,+48858921818,Gdynia,"54-236","2025-02-03",Google Ads,false,1985-10-08
2611,Hubert,Rapa,hubert.rapa@wp.pl,+48246618373,Szczecin,"32-796","2025-07-27",Meta Ads,false,2003-10-15
2566,Nataniel,Para,nataniel.para@wp.pl,+48542382067,Radom,do weryf,"2026-06-03",Newsletter,false,2002-12-07
2568,Antoni,Gogola,antoni.gogola@gmail.com,+48284716414,Zielona Góra,do weryf,"2025-09-25",Meta Ads,false,1988-07-15
2582,Elżbieta,Kawala,elżbieta.kawala@onet.pl,+48859030818,Suwałki,do weryf,"2024-10-04",Google Ads,true,1987-12-11
2598,Apolonia,Kurbiel,apolonia.kurbiel@gmail.com,+48778237056,Białystok,do weryf,"2025-12-03",Organic,false,1973-10-30
2617,Natasza,Kawulok,natasza.kawulok@wp.pl,+48821956037,Warszawa,"13-130","2026-03-07",Meta Ads,true,2001-09-04
2200,Kaja,Popielarczyk,kaja.popielarczyk@o2.pl,+48869864790,Łódź,"86-704","2025-06-06",Google Ads,false,1971-07-30
2166,Karol,Kłósek,karol.kłósek@gmail.com,+48939766492,Łódź,"71-271","2025-11-24",Google Ads,false,1993-11-12
335,Fryderyk,Szczudło,fryderyk.szczudło@gmail.com,+48108972719,Radom,"99-634","2026-05-18",Newsletter,false,1971-04-02
338,Alex,Cis,alex.cis@gmail.com,+48157942860,Wrocław,"14-094","2026-05-08",Meta Ads,true,1955-11-14
321,Sylwia,Szwaj,sylwia.szwaj@gmail.com,+48853977484,Gdańsk,"13-917","2024-09-21",Influencer,false,1983-08-03
322,Maciej,Morcinek,maciejmorcinek@gmail.com,+48162764444,Gdynia,"28-923","2025-07-19",Organic,false,2001-08-09
323,Nicole,Zbróg,nicole.zbróg@onet.pl,+48169813393,Szczecin,"35-048","2026-04-12",Organic,false,2004-07-29
324,Konstanty,Ludwik,konstanty.ludwik@gmail.com,+48559322467,Warszawa,"70-578","2025-10-20",Meta Ads,false,1990-06-23
327,Ewa,Tomalak,ewa.tomalak@gmail.com,+48237168831,Gdańsk,"39-167","2025-02-15",Meta Ads,false,1985-06-26
340,Adrian,Pietryga,adrianpietryga@gmail.com,+48301433697,Olsztyn,"24-442","2024-12-02",Meta Ads,false,1979-05-21
341,Dagmara,Wilkos,dagmara.wilkos@gmail.com,+48284743185,Warszawa,"53-106","2025-06-27",Google Ads,true,1956-12-26
2167,Kalina,Prejs,kalina.prejs@gmail.com,+48714101841,Warszawa,"79-302","2025-06-10",Organic,true,1972-10-19
2619,Adrian,Syldatk,adrian.syldatk@gmail.com,+48383920495,Warszawa,"68-941","2024-10-18",Google Ads,false,1976-03-01
2620,Kaja,Świstek,kaja.świstek@gmail.com,+48705354370,Warszawa,"17-412","2025-03-23",Google Ads,false,1992-07-13
2621,Tadeusz,Lisoń,tadeusz.lisoń@wp.pl,+48610397111,Warszawa,"38-122","2025-10-18",Referral,true,1973-06-12
2623,Aleksander,Dybka,aleksander.dybka@gmail.com,+48712649168,Kielce,"95-943","2026-04-07",Google Ads,false,1974-05-29
2624,Adrianna,Semik,adrianna.semik@onet.pl,+48397845547,Warszawa,"81-461","2025-01-27",Influencer,false,1994-11-08
1838,Marianna,Kosałka,marianna.kosałka@onet.pl,+48830420693,Toruń,"60-443","2024-11-15",Organic,false,1977-04-08
1857,Artur,Kudela,artur.kudela@onet.pl,+48553301526,Toruń,"55-703","2026-07-12",Newsletter,true,1995-06-27
912,Konrad,Wiertelak,konrad.wiertelak@gmail.com,+48036458362,Kraków,"74-666","2025-02-23",Organic,true,1989-12-31
914,Apolonia,Fudalej,apolonia.fudalej@gmail.com,+48784183566,Gorzów Wielkopolski,"95-458","2025-07-28",Meta Ads,true,2002-09-30
915,Fryderyk,Szpyrka,fryderyk.szpyrka@wp.pl,+48995174595,Warszawa,"37-475","2025-12-27",Newsletter,true,1989-01-28
917,Natan,Niećko,natan.niećko@wp.pl,+48540250172,Warszawa,"81-628","2025-04-04",Influencer,false,1985-11-22
894,Tymoteusz,Holc,tymoteusz.holc@gmail.com,+48324676978,Kraków,"16-716","2026-01-04",Google Ads,false,1983-01-22
896,Fryderyk,Krzyśko,fryderyk.krzyśko@gmail.com,+48535940882,Rzeszów,"13-334","2025-10-19",Influencer,false,1974-10-05
253,Gabriel,Skrobot,gabriel.skrobot@gmail.com,+48224221751,Łódź,"75-501","2025-05-19",Newsletter,false,1960-05-31
2625,Justyna,Capała,justyna.capała@wp.pl,+48312589315,Szczecin,"97-489","2024-12-09",Influencer,false,1992-09-13
2209,Józef,Nazimek,józef.nazimek@gmail.com,+48408624304,Łódź,"84-944","2025-02-03",Referral,false,1968-08-17
2627,Apolonia,Tlałka,apolonia.tlałka@onet.pl,+48574593787,Szczecin,"20-918","2026-06-23",Organic,false,1956-01-03
